text.started,key_resp.started,key_resp.keys,key_resp.rt,movie.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,text2.started,participant,date,expName,psychopyVersion,frameRate,
31.910754999844357,31.910754999844357,space,21.417446499923244,,,,,,wej,2023-07-04_16h54.14.963,eeg_video,2022.2.4,59.99062946216441,
,,,,53.36888119997457,53.36888119997457,"['a', 't', 't', 't']","[11.149546300061047, 15.021702900063246, 17.827587000094354, 19.562131900107488]",,wej,2023-07-04_16h54.14.963,eeg_video,2022.2.4,59.99062946216441,
